Price,Close,log_return,diff
Ticker,GBPUSD=X,,
Date,,,
2004-01-14,1.8317031860351562,-0.009293156524458106,-0.017101645469665527
2004-01-15,1.8251838684082031,-0.0035655049972677434,-0.006519317626953125
2004-01-16,1.7990142107009888,-0.014441877612710456,-0.026169657707214355
2004-01-19,1.7832940816879272,-0.008776592430412926,-0.015720129013061523
2004-01-20,1.8188101053237915,0.019720237263191907,0.03551602363586426
2004-01-21,1.8328109979629517,0.007668353781351002,0.014000892639160156
2004-01-22,1.8436918258666992,0.005919135762250164,0.010880827903747559
2004-01-23,1.8277859687805176,-0.008664607271121704,-0.01590585708618164
2004-01-26,1.8150137662887573,-0.007012328844647486,-0.012772202491760254
2004-01-27,1.8266842365264893,0.006409378361808115,0.011670470237731934
2004-01-28,1.815112590789795,-0.006354931496139334,-0.011571645736694336
2004-01-29,1.8170915842056274,0.0010896929337191668,0.0019789934158325195
2004-01-30,1.8252837657928467,0.00449827083356595,0.008192181587219238
2004-02-02,1.821593165397644,-0.0020239792703254543,-0.0036906003952026367
2004-02-03,1.837897539138794,0.008910792752897701,0.016304373741149902
2004-02-04,1.8322064876556396,-0.003101305032787415,-0.005691051483154297
2004-02-05,1.836210012435913,0.002182700012189279,0.0040035247802734375
2004-02-06,1.8475067615509033,0.006133362156554281,0.011296749114990234
2004-02-09,1.8597038984298706,0.006580246988164927,0.012197136878967285
2004-02-10,1.8673090934753418,0.004081126423620702,0.007605195045471191
2004-02-11,1.8925056457519531,0.013403282465883156,0.025196552276611328
2004-02-12,1.8930072784423828,0.00026502759515615297,0.0005016326904296875
2004-02-13,1.8852983713150024,-0.0040806216008104955,-0.007708907127380371
2004-02-16,1.8887882232666016,0.0018493761914593857,0.003489851951599121
2004-02-17,1.9055966138839722,0.008859670953150088,0.016808390617370605
2004-02-18,1.8926130533218384,-0.006836700588531821,-0.012983560562133789
2004-02-19,1.8991910219192505,0.0034695754662726276,0.006577968597412109
2004-02-20,1.8619892597198486,-0.01978260686961955,-0.037201762199401855
2004-02-23,1.868390440940857,0.0034319227625448532,0.006401181221008301
2004-02-24,1.890001893043518,0.011500497222456385,0.021611452102661133
2004-02-25,1.872308611869812,-0.009405609445297803,-0.017693281173706055
2004-02-26,1.8633078336715698,-0.004818907801355507,-0.009000778198242188
2004-02-27,1.8695082664489746,0.003322123733765795,0.006200432777404785
2004-03-01,1.8679020404815674,-0.0008595395925996106,-0.0016062259674072266
2004-03-02,1.8382015228271484,-0.01602823720048551,-0.029700517654418945
2004-03-03,1.8275855779647827,-0.0057919209422923855,-0.010615944862365723
2004-03-04,1.8229877948760986,-0.0025189388351911407,-0.004597783088684082
2004-03-05,1.8453929424285889,0.012215431144269111,0.022405147552490234
2004-03-08,1.8527096509933472,0.003957011968689722,0.007316708564758301
2004-03-09,1.826083779335022,-0.014475581246138066,-0.026625871658325195
2004-03-10,1.8033939599990845,-0.012503239616421552,-0.0226898193359375
2004-03-11,1.810184121131897,0.003758141638104634,0.0067901611328125
2004-03-12,1.804109811782837,-0.003361273422055689,-0.006074309349060059
2004-03-15,1.8048911094665527,0.0004329717353748628,0.0007812976837158203
2004-03-16,1.8132038116455078,0.004595079447565913,0.008312702178955078
2004-03-17,1.816794514656067,0.0019783503235641007,0.003590703010559082
2004-03-18,1.8354012966156006,0.0101894552801662,0.01860678195953369
2004-03-19,1.8341892957687378,-0.0006605646381637664,-0.001212000846862793
2004-03-22,1.8475067615509033,0.0072344504587546574,0.013317465782165527
2004-03-23,1.8520920276641846,0.002478792281185327,0.00458526611328125
2004-03-24,1.8252837657928467,-0.014580362899713512,-0.02680826187133789
2004-03-25,1.8079913854599,-0.009518965773726915,-0.017292380332946777
2004-03-26,1.8176862001419067,0.005347876394908697,0.009694814682006836
2004-03-29,1.8196043968200684,0.0010547394027810202,0.001918196678161621
2004-03-30,1.8275855779647827,0.004376626356046774,0.007981181144714355
2004-03-31,1.843385934829712,0.008608323099861205,0.0158003568649292
2004-04-01,1.8564931154251099,0.007085223732698238,0.01310718059539795
2004-04-02,1.8280866146087646,-0.015419432185115487,-0.028406500816345215
2004-04-05,1.8237859010696411,-0.0023553481173849383,-0.004300713539123535
2004-04-06,1.8434878587722778,0.010744846741529009,0.01970195770263672
2004-04-07,1.840197205543518,-0.0017866099010165274,-0.0032906532287597656
2004-04-08,1.8310993909835815,-0.004956196234143232,-0.009097814559936523
2004-04-09,1.8337857723236084,0.0014660114581769473,0.0026863813400268555
2004-04-12,1.837897539138794,0.0022397185079572283,0.004111766815185547
2004-04-13,1.8181158304214478,-0.010821569706873722,-0.01978170871734619
2004-04-14,1.789805293083191,-0.015693867706405365,-0.028310537338256836
2004-04-15,1.7914083003997803,0.0008952313967342339,0.0016030073165893555
2004-04-16,1.796299695968628,0.0027267540192803842,0.004891395568847656
2004-04-19,1.8071091175079346,0.0059995712518050755,0.01080942153930664
2004-04-20,1.7852998971939087,-0.012141985038207797,-0.02180922031402588
2004-04-21,1.769504427909851,-0.008886887600893999,-0.015795469284057617
2004-04-22,1.7752845287322998,0.003261184807286569,0.0057801008224487305
2004-04-23,1.7732068300247192,-0.0011710322697475802,-0.0020776987075805664
2004-04-26,1.7860013246536255,0.007189548452740836,0.01279449462890625
2004-04-27,1.7918899059295654,0.0032916521008181936,0.005888581275939941
2004-04-28,1.7710086107254028,-0.011721655383654436,-0.020881295204162598
2004-04-29,1.7733955383300781,0.0013468712173513172,0.002386927604675293
2004-04-30,1.7785998582839966,0.0029303662290912228,0.005204319953918457
2004-05-03,1.7713849544525146,-0.00406475753894294,-0.007214903831481934
2004-05-04,1.7956867218017578,0.013625822831020401,0.024301767349243164
2004-05-05,1.790991187095642,-0.002618321191891042,-0.004695534706115723
2004-05-06,1.7945910692214966,0.002007976991220209,0.003599882125854492
2004-05-07,1.7891968488693237,-0.0030103480167258732,-0.0053942203521728516
2004-05-10,1.7772090435028076,-0.006722650688878166,-0.011987805366516113
2004-05-11,1.7603154182434082,-0.009551172786787483,-0.016893625259399414
2004-05-12,1.7722011804580688,0.006729370824373896,0.011885762214660645
2004-05-13,1.7603154182434082,-0.006729370824373826,-0.011885762214660645
2004-05-14,1.758612871170044,-0.0009676509813140051,-0.0017025470733642578
2004-05-17,1.7711968421936035,0.007130143185256076,0.01258397102355957
2004-05-18,1.7667845487594604,-0.0024942447311489158,-0.004412293434143066
2004-05-19,1.7820864915847778,0.008623608736825727,0.015301942825317383
2004-05-20,1.7755050659179688,-0.0036999374821336706,-0.006581425666809082
2004-05-21,1.7896130084991455,0.00791447347816795,0.014107942581176758
2004-05-24,1.7916971445083618,0.0011638959796540982,0.0020841360092163086
2004-05-25,1.8125134706497192,0.011551243712357542,0.020816326141357422
2004-05-26,1.8149150609970093,0.001324128471303379,0.002401590347290039
2004-05-27,1.8366146087646484,0.011885322136732284,0.02169954776763916
2004-05-28,1.8329116106033325,-0.00201824388049101,-0.003702998161315918
2004-05-31,1.8326095342636108,-0.00016482040532132835,-0.0003020763397216797
2004-06-01,1.8406038284301758,0.004352759286870485,0.007994294166564941
2004-06-02,1.8342901468276978,-0.003436119712339445,-0.006313681602478027
2004-06-03,1.8395878076553345,0.0028839632481530582,0.005297660827636719
2004-06-04,1.8389114141464233,-0.00036775514999457323,-0.0006763935089111328
2004-06-07,1.841213583946228,0.0012511369050263274,0.0023021697998046875
2004-06-08,1.8394863605499268,-0.000938529925900557,-0.0017272233963012695
2004-06-09,1.8280866146087646,-0.006216526695161882,-0.01139974594116211
2004-06-10,1.8419936895370483,0.007578657871039157,0.013907074928283691
2004-06-11,1.8177852630615234,-0.013229640300559514,-0.024208426475524902
2004-06-14,1.8141906261444092,-0.001979439401841953,-0.003594636917114258
2004-06-15,1.833583950996399,0.010633062521945012,0.019393324851989746
2004-06-16,1.8251838684082031,-0.004591762998890669,-0.0084000825881958
2004-06-17,1.8343911170959473,0.005031878374591424,0.00920724868774414
2004-06-18,1.8392833471298218,0.002663400349441075,0.004892230033874512
2004-06-21,1.8331133127212524,-0.0033602253708430114,-0.006170034408569336
2004-06-22,1.8219914436340332,-0.006085682438086201,-0.011121869087219238
2004-06-23,1.8169924020767212,-0.002747494857886939,-0.004999041557312012
2004-06-24,1.8236860036849976,0.0036771219011394363,0.006693601608276367
2004-06-25,1.826083779335022,0.0013139327341377153,0.002397775650024414
2004-06-28,1.829993486404419,0.002138745040406747,0.003909707069396973
2004-06-29,1.8090052604675293,-0.011535293153968005,-0.02098822593688965
2004-06-30,1.8202005624771118,0.006169579829291087,0.01119530200958252
2004-07-01,1.8203001022338867,5.468465245158406e-05,9.953975677490234e-05
2004-07-02,1.8295917510986328,0.0050914763014908064,0.009291648864746094
2004-07-05,1.8309986591339111,0.0007686782441543843,0.0014069080352783203
2004-07-06,1.8406038284301758,0.005232152032205334,0.009605169296264648
2004-07-07,1.8542898893356323,0.007408128375075961,0.013686060905456543
2004-07-08,1.8507893085479736,-0.0018896124170658477,-0.0035005807876586914
2004-07-09,1.861816167831421,0.005940244272398606,0.011026859283447266
2004-07-12,1.8619892597198486,9.29650551941113e-05,0.00017309188842773438
2004-07-13,1.8575966358184814,-0.002361889773087692,-0.0043926239013671875
2004-07-14,1.8560106754302979,-0.0008541347275996808,-0.0015859603881835938
2004-07-15,1.8529843091964722,-0.0016319067121960517,-0.0030263662338256836
2004-07-16,1.8727995157241821,0.010636899127197574,0.01981520652770996
2004-07-19,1.868111252784729,-0.0025064834122235295,-0.004688262939453125
2004-07-20,1.8527096509933472,-0.008278651487586927,-0.015401601791381836
2004-07-21,1.839790940284729,-0.006997297955632192,-0.012918710708618164
2004-07-22,1.8449164628982544,0.0027820531502622597,0.005125522613525391
2004-07-23,1.833012580871582,-0.006473166529988233,-0.011903882026672363
2004-07-26,1.841315507888794,0.004519433729978476,0.008302927017211914
2004-07-27,1.8229877948760986,-0.010003465507579213,-0.018327713012695312
2004-07-28,1.8228882551193237,-5.460402681535193e-05,-9.953975677490234e-05
2004-07-29,1.8181158304214478,-0.002621489742304589,-0.0047724246978759766
2004-07-30,1.822090983390808,0.002184026761551743,0.0039751529693603516
2004-08-02,1.8242847919464111,0.0012032818093735374,0.0021938085556030273
2004-08-03,1.824884057044983,0.0003284392302781153,0.0005992650985717773
2004-08-04,1.8254836797714233,0.00032852730194055785,0.0005996227264404297
2004-08-05,1.8239853382110596,-0.0008211285735920493,-0.0014983415603637695
2004-08-06,1.8400956392288208,0.008793694753491281,0.01611030101776123
2004-08-09,1.8409085273742676,0.0004416665246055099,0.0008128881454467773
2004-08-10,1.8278863430023193,-0.007098919137955215,-0.013022184371948242
2004-08-11,1.8305965662002563,0.00148161068999563,0.0027102231979370117
2004-08-12,1.823087453842163,-0.004110439156504788,-0.007509112358093262
2004-08-13,1.8427064418792725,0.010703916212085777,0.019618988037109375
2004-08-16,1.8413832187652588,-0.0007183447162264823,-0.0013232231140136719
2004-08-17,1.8275855779647827,-0.007521299094732798,-0.013797640800476074
2004-08-18,1.8236860036849976,-0.002136009702507977,-0.0038995742797851562
2004-08-19,1.8326095342636108,0.004881196393298729,0.008923530578613281
2004-08-20,1.8192071914672852,-0.0073401290243061525,-0.013402342796325684
2004-08-23,1.8093980550765991,-0.005406573390304945,-0.009809136390686035
2004-08-24,1.7923073768615723,-0.009490396599169263,-0.017090678215026855
2004-08-25,1.7963963747024536,0.0022788170289148517,0.004088997840881348
2004-08-26,1.7956867218017578,-0.00039512054196016023,-0.0007096529006958008
2004-08-27,1.7902858257293701,-0.003012237313356573,-0.005400896072387695
2004-08-30,1.7952033281326294,0.002743003967123996,0.004917502403259277
2004-08-31,1.8024837970733643,0.00404731074473013,0.007280468940734863
2004-09-01,1.7934001684188843,-0.005052247549383149,-0.00908362865447998
2004-09-02,1.7916009426116943,-0.0010037519668915373,-0.0017992258071899414
2004-09-03,1.7760096788406372,-0.008740507126514736,-0.015591263771057129
2004-09-06,1.780404806137085,0.0024716632735258775,0.004395127296447754
2004-09-07,1.7750009298324585,-0.0030398108497957854,-0.005403876304626465
2004-09-08,1.7874059677124023,0.006964441950215623,0.012405037879943848
2004-09-09,1.789805293083191,0.0013414503956647146,0.0023993253707885742
2004-09-10,1.8001152276992798,0.005743839119315577,0.010309934616088867
2004-09-13,1.7973004579544067,-0.0015648846645739953,-0.002814769744873047
2004-09-14,1.7977850437164307,0.00026958233106474553,0.0004845857620239258
2004-09-15,1.7766090631484985,-0.011848849167041145,-0.02117598056793213
2004-09-16,1.7936897277832031,0.009568271984255274,0.01708066463470459
2004-09-17,1.7917935848236084,-0.001057677847610049,-0.0018961429595947266
2004-09-20,1.7867990732192993,-0.002791329063946773,-0.004994511604309082
2004-09-21,1.7966868877410889,0.005518559148008996,0.00988781452178955
2004-09-22,1.7939151525497437,-0.0015438835664864114,-0.002771735191345215
2004-09-23,1.7979143857955933,0.0022268511664005415,0.003999233245849609
2004-09-24,1.8048911094665527,0.003872944237961567,0.006976723670959473
2004-09-27,1.8115942478179932,0.0037069947008308178,0.00670313835144043
2004-09-28,1.8136969804763794,0.0011600352974546794,0.0021027326583862305
2004-09-29,1.8003097772598267,-0.00740854422547191,-0.013387203216552734
2004-09-30,1.8128092288970947,0.0069189536687410975,0.012499451637268066
2004-10-01,1.799111247062683,-0.007584910906497031,-0.013697981834411621
2004-10-04,1.78431236743927,-0.00825967864802984,-0.014798879623413086
2004-10-05,1.7829124927520752,-0.0007848536685626549,-0.0013998746871948242
2004-10-06,1.7794861793518066,-0.0019235996709817053,-0.0034263134002685547
2004-10-07,1.7824994325637817,0.0016918956217476804,0.0030132532119750977
2004-10-08,1.7952033281326294,0.007101735281869708,0.012703895568847656
2004-10-11,1.7986905574798584,0.001940641851238136,0.003487229347229004
2004-10-12,1.7910876274108887,-0.004235883692794574,-0.0076029300689697266
2004-10-13,1.7933038473129272,0.0012365949423107957,0.0022162199020385742
2004-10-14,1.7971066236495972,0.002118296940923024,0.003802776336669922
2004-10-15,1.8045982122421265,0.0041600296181377155,0.007491588592529297
2004-10-18,1.7977850437164307,-0.003782594002457885,-0.006813168525695801
2004-10-19,1.8039144277572632,0.00340360988281374,0.0061293840408325195
2004-10-20,1.8162994384765625,0.006842169824329242,0.012385010719299316
2004-10-21,1.8274853229522705,0.006139725777934281,0.011185884475708008
2004-10-22,1.8292906284332275,0.0009873755743447729,0.0018053054809570312
2004-10-25,1.8417903184890747,0.006809840775246242,0.012499690055847168
2004-10-26,1.8359066247940063,-0.0031996647932144816,-0.005883693695068359
2004-10-27,1.8280866146087646,-0.004268578869099519,-0.0078200101852417
2004-10-29,1.8381000757217407,0.005462616532684432,0.010013461112976074
2004-11-01,1.8327102661132812,-0.002936579653971726,-0.005389809608459473
2004-11-02,1.839790940284729,0.0038560547959788287,0.007080674171447754
2004-11-03,1.847609281539917,0.004240577372110443,0.007818341255187988
2004-11-04,1.843895673751831,-0.002011975649931254,-0.0037136077880859375
2004-11-05,1.8572860956192017,0.007235786364893899,0.013390421867370605
2004-11-08,1.8545993566513062,-0.0014476413518961422,-0.002686738967895508
2004-11-09,1.8557007312774658,0.0005936849486068166,0.001101374626159668
2004-11-10,1.8468924760818481,-0.004757893356767655,-0.008808255195617676
2004-11-11,1.8431141376495361,-0.0020478769543220672,-0.0037783384323120117
2004-11-12,1.8572860956192017,0.007659726714379063,0.014171957969665527
2004-11-15,1.8464152812957764,-0.005870260279881107,-0.010870814323425293
2004-11-16,1.8531901836395264,0.0036625040054330095,0.00677490234375
2004-11-17,1.8593926429748535,0.0033413207977134214,0.0062024593353271484
2004-11-18,1.8482921123504639,-0.005987868184038367,-0.011100530624389648
2004-11-19,1.8600844144821167,0.006359840643904761,0.011792302131652832
2004-11-22,1.8598077297210693,-0.00014875956120870463,-0.0002766847610473633
2004-11-23,1.868984341621399,0.004922039229410734,0.00917661190032959
2004-11-24,1.8811136484146118,0.006468817146600646,0.01212930679321289
2004-11-25,1.8917896747589111,0.005659331249254017,0.010676026344299316
2004-11-26,1.8935091495513916,0.0009085015427078506,0.0017194747924804688
2004-11-29,1.8925056457519531,-0.0005301108829176004,-0.0010035037994384766
2004-11-30,1.9095995426177979,0.008991866975873584,0.017093896865844727
2004-12-01,1.9331141710281372,0.012238706120349817,0.023514628410339355
2004-12-02,1.924001932144165,-0.004724906169577688,-0.009112238883972168
2004-12-03,1.944088101387024,0.010385668178929532,0.020086169242858887
2004-12-06,1.9367083311080933,-0.003803229209632399,-0.007379770278930664
2004-12-07,1.9451088905334473,0.004328164908176035,0.008400559425354004
2004-12-08,1.9370834827423096,-0.004134477867975418,-0.008025407791137695
2004-12-09,1.923298716545105,-0.007141689125617147,-0.01378476619720459
2004-12-10,1.9132896661758423,-0.005217694513078393,-0.010009050369262695
2004-12-13,1.9238168001174927,0.005487030629072563,0.01052713394165039
2004-12-14,1.9274879693984985,0.0019064554028503016,0.0036711692810058594
2004-12-15,1.9425019025802612,0.00775919782981403,0.015013933181762695
2004-12-16,1.9313968420028687,-0.005733289241013978,-0.011105060577392578
2004-12-17,1.9420114755630493,0.005480785530985746,0.010614633560180664
2004-12-20,1.9470025300979614,0.002566746876104944,0.004991054534912109
2004-12-21,1.9290122985839844,-0.009282916344551317,-0.01799023151397705
2004-12-22,1.9149017333984375,-0.00734180236626814,-0.014110565185546875
2004-12-23,1.9238909482955933,0.004683363793374709,0.008989214897155762
2004-12-24,1.9218941926956177,-0.0010384125509862513,-0.001996755599975586
2004-12-27,1.9349095821380615,0.006749339406618993,0.013015389442443848
2004-12-28,1.9271906614303589,-0.0039972711730674945,-0.007718920707702637
2004-12-29,1.9179134368896484,-0.004825483162684944,-0.00927722454071045
2004-12-30,1.9238168001174927,0.0030732859988233286,0.005903363227844238
2004-12-31,1.9197911024093628,-0.0020947501838256954,-0.004025697708129883
2005-01-03,1.9046169519424438,-0.007935466027466889,-0.015174150466918945
2005-01-04,1.8835939168930054,-0.011099303393519123,-0.021023035049438477
2005-01-05,1.8855117559432983,0.0010176627466989276,0.0019178390502929688
2005-01-06,1.876489520072937,-0.0047965178669356935,-0.009022235870361328
2005-01-07,1.8712925910949707,-0.0027733374858969033,-0.005196928977966309
2005-01-10,1.8769121170043945,0.002998518254759217,0.005619525909423828
2005-01-11,1.878604531288147,0.0009012951116001749,0.0016924142837524414
2005-01-12,1.8907164335250854,0.006426591970383929,0.012111902236938477
2005-01-13,1.8810075521469116,-0.005148257326982016,-0.009708881378173828
2005-01-14,1.8705923557281494,-0.005552416799393559,-0.010415196418762207
2005-01-17,1.8572860956192017,-0.007138814632922002,-0.013306260108947754
2005-01-18,1.8633078336715698,0.0032369795924032056,0.006021738052368164
2005-01-19,1.8709074258804321,0.004070254215404844,0.007599592208862305
2005-01-20,1.8705923557281494,-0.0001684191748861207,-0.00031507015228271484
2005-01-21,1.8771939277648926,0.0035229217276777705,0.006601572036743164
2005-01-24,1.8788868188858032,0.0009014136541392228,0.0016928911209106445
2005-01-25,1.864315152168274,-0.007785708833247838,-0.014571666717529297
2005-01-26,1.8821049928665161,0.00949705250386066,0.017789840698242188
2005-01-27,1.8910026550292969,0.004716366182193624,0.008897662162780762
2005-01-28,1.8887882232666016,-0.001171721974761238,-0.0022144317626953125
2005-01-31,1.8841972351074219,-0.002433611513037006,-0.0045909881591796875
2005-02-01,1.883310079574585,-0.000470950936592447,-0.0008871555328369141
2005-02-02,1.8846944570541382,0.0007348067277446095,0.0013843774795532227
2005-02-03,1.8823884725570679,-0.0012242814019166118,-0.0023059844970703125
2005-02-04,1.8732906579971313,-0.0048448400618679496,-0.009097814559936523
2005-02-07,1.8580108880996704,-0.008190094056728678,-0.015279769897460938
2005-02-08,1.8539118766784668,-0.0022085659358356325,-0.004099011421203613
2005-02-09,1.8591853380203247,0.0028404669108131357,0.00527346134185791
2005-02-10,1.868111252784729,0.004789493730782452,0.008925914764404297
2005-02-11,1.869892954826355,0.0009532906211967976,0.0017817020416259766
2005-02-14,1.8871841430664062,0.00920466089647065,0.01729118824005127
2005-02-15,1.8953033685684204,0.004293067959698691,0.00811922550201416
2005-02-16,1.8841972351074219,-0.005877054453765101,-0.011106133460998535
2005-02-17,1.895016074180603,0.00572546069355204,0.010818839073181152
2005-02-18,1.8945133686065674,-0.00026531292846468325,-0.0005027055740356445
2005-02-21,1.8968133926391602,0.0012133084060504252,0.0023000240325927734
2005-02-22,1.9112052917480469,0.007558769441574586,0.014391899108886719
2005-02-23,1.9063959121704102,-0.002519583301148438,-0.004809379577636719
2005-02-24,1.9074870347976685,0.0005721846591514727,0.0010911226272583008
2005-02-25,1.9196068048477173,0.0063336887329342685,0.012119770050048828
2005-02-28,1.9192017316818237,-0.00021104108920375221,-0.0004050731658935547
2005-03-01,1.9186861515045166,-0.0002686791256552595,-0.0005155801773071289
2005-03-02,1.9131065607070923,-0.0029122633503357227,-0.005579590797424316
2005-03-03,1.9069048166275024,-0.003246979611145185,-0.006201744079589844
2005-03-04,1.923298716545105,0.008560380610448459,0.01639389991760254
2005-03-07,1.9149017333984375,-0.004375486196084039,-0.00839698314666748
2005-03-08,1.928603172302246,0.0071296888021453834,0.013701438903808594
2005-03-09,1.922707200050354,-0.003061803016587362,-0.00589597225189209
2005-03-10,1.9238168001174927,0.0005769365265202432,0.0011096000671386719
2005-03-11,1.9264110326766968,0.0013475737356070862,0.0025942325592041016
2005-03-14,1.9138022661209106,-0.00656672475415449,-0.012608766555786133
2005-03-15,1.9132165908813477,-0.00030607387421859944,-0.0005856752395629883
2005-03-16,1.9273022413253784,0.007335318074529907,0.014085650444030762
2005-03-17,1.925187349319458,-0.0010979353317438834,-0.00211489200592041
2005-03-18,1.9228180646896362,-0.001231435340813808,-0.0023692846298217773
2005-03-21,1.8959861993789673,-0.014052726987247645,-0.026831865310668945
2005-03-22,1.8855828046798706,-0.005502171682629933,-0.01040339469909668
2005-03-23,1.8705923557281494,-0.00798180483990603,-0.014990448951721191
2005-03-24,1.868390440940857,-0.0011778150163217012,-0.0022019147872924805
2005-03-25,1.8717128038406372,0.0017766160751301703,0.0033223628997802734
2005-03-28,1.8662983179092407,-0.002896989624599827,-0.005414485931396484
2005-03-29,1.8756096363067627,0.004976786030182218,0.009311318397521973
2005-03-30,1.8774054050445557,0.0009569739822802622,0.0017957687377929688
2005-03-31,1.889501929283142,0.006422544939823843,0.012096524238586426
2005-04-01,1.884090781211853,-0.002867904511832679,-0.0054111480712890625
2005-04-04,1.8763134479522705,-0.004136440592494725,-0.0077773332595825195
2005-04-05,1.8799113035202026,0.0019156769928698077,0.003597855567932129
2005-04-06,1.879487156867981,-0.00022564602209124436,-0.0004241466522216797
2005-04-07,1.870697259902954,-0.004687723100776772,-0.008789896965026855
2005-04-08,1.8864009380340576,0.008359520434915647,0.015703678131103516
2005-04-11,1.8902876377105713,0.00205825869446552,0.003886699676513672
2005-04-12,1.8912171125411987,0.0004915899414293851,0.0009294748306274414
2005-04-13,1.8942981958389282,0.001627828037714911,0.003081083297729492
2005-04-14,1.879487156867981,-0.007849474007748597,-0.014811038970947266
2005-04-15,1.8931864500045776,0.0072624111044045205,0.01369929313659668
2005-04-18,1.9042904376983643,0.005848103711379585,0.011103987693786621
2005-04-19,1.9172146320343018,0.0067639547114151585,0.0129241943359375
2005-04-20,1.9183917045593262,0.0006137608809042562,0.001177072525024414
2005-04-21,1.9090162515640259,-0.004899123299516669,-0.009375452995300293
2005-04-22,1.9139854907989502,0.002599654600443364,0.004969239234924316
2005-04-25,1.9116073846817017,-0.0012432616334113204,-0.002378106117248535
2005-04-26,1.9057058095932007,-0.0030920071212334373,-0.0059015750885009766
2005-04-27,1.903493046760559,-0.0011617997195634345,-0.0022127628326416016
2005-04-28,1.9078142642974854,0.0022675785686442317,0.0043212175369262695
2005-04-29,1.9094902276992798,0.0008780874111531376,0.0016759634017944336
2005-05-02,1.8948005437850952,-0.007722730887266027,-0.01468968391418457
2005-05-03,1.893688440322876,-0.0005870960685528392,-0.0011121034622192383
2005-05-04,1.9021170139312744,0.0044410007639622,0.008428573608398438
2005-05-05,1.902515172958374,0.00020930224473480314,0.0003981590270996094
2005-05-06,1.8916107416152954,-0.005748075637158289,-0.010904431343078613
2005-05-09,1.884800910949707,-0.0036065125697895203,-0.006809830665588379
2005-05-10,1.8859028816223145,0.0005844907288397856,0.0011019706726074219
2005-05-11,1.873501181602478,-0.006597718573629067,-0.012401700019836426
2005-05-12,1.8635159730911255,-0.005343958489375684,-0.009985208511352539
2005-05-13,1.8496938943862915,-0.007444848548664485,-0.013822078704833984
2005-05-16,1.8390127420425415,-0.005791288518961777,-0.01068115234375
2005-05-17,1.8339873552322388,-0.002736395215351781,-0.005025386810302734
2005-05-18,1.8395878076553345,0.003049049774991169,0.005600452423095703
2005-05-19,1.83550226688385,-0.002223369970068651,-0.004085540771484375
2005-05-20,1.8288891315460205,-0.003609408383737582,-0.00661313533782959
2005-05-23,1.8292906284332275,0.00021950637484335924,0.00040149688720703125
2005-05-24,1.8268845081329346,-0.0013161955091191225,-0.0024061203002929688
2005-05-25,1.8316023349761963,0.002579115170159274,0.004717826843261719
2005-05-26,1.8203994035720825,-0.006135247104006108,-0.01120293140411377
2005-05-27,1.824784278869629,0.0024058471641228056,0.004384875297546387
2005-05-30,1.8235862255096436,-0.0006567608205421125,-0.0011980533599853516
2005-05-31,1.8176862001419067,-0.0032406421939542933,-0.005900025367736816
2005-06-01,1.809889316558838,-0.004298681338817267,-0.007796883583068848
2005-06-02,1.8157057762145996,0.003208557214408257,0.005816459655761719
2005-06-03,1.815211534500122,-0.0002722406902914211,-0.0004942417144775391
2005-06-06,1.8240852355957031,0.004876611742246286,0.008873701095581055
